RowNumber,CustomerId,name,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7745,15806822,walia,739,Chennai,Female,36,0,0,2,0,0,133465.57,0
7746,15701166,potdar,660,Chennai,Male,40,5,131754.11,2,1,1,38761.61,0
7747,15718531,suchak,554,Chennai,Female,35,8,0,2,1,1,176779.46,0
7748,15628308,palan,850,Chennai,Female,24,6,0,2,1,1,13159.9,0
7749,15585287,vernekar,842,Mumbai,Female,35,9,119948.09,1,1,0,48217.97,1
7750,15781619,vijayrania,785,Chennai,Female,38,1,0,1,1,0,134964.85,1
7751,15805162,pappu,550,Chennai,Male,25,0,0,2,1,1,184221.11,0
7752,15588535,haasan,750,Bangalore,Female,39,6,0,2,0,0,19264.33,0
7753,15775307,punj,490,Bangalore,Female,38,3,97266.1,1,1,1,92797.23,0
7754,15777616,hasnee,605,Mumbai,Male,28,10,113690.83,1,1,0,33114.24,0
7755,15692291,yennemadi,563,Bangalore,Female,42,6,99056.22,2,1,0,154347.95,1
7756,15680843,wankhede,675,Chennai,Male,34,8,0,2,1,1,184842.21,0
7757,15606232,toshniwal,621,Bangalore,Female,36,7,116338.68,1,1,1,155743.48,0
7758,15641585,nanavati,850,Chennai,Male,40,6,97339.99,1,0,1,88815.25,0
7759,15684358,bachchan,711,Chennai,Male,41,3,0,2,1,1,193747.57,0
7760,15806389,velugubanti,549,Mumbai,Female,55,1,137592.31,2,0,1,116548.02,1
7761,15641860,ghui,764,Mumbai,Male,34,6,108760.27,2,1,0,166324.79,1
7762,15814237,aneja,627,Mumbai,Male,30,3,128770.88,2,1,1,40199.01,0
7763,15808780,ganatra,850,Chennai,Female,34,2,0,2,0,0,51919.04,0
7764,15767064,sachdev,614,Bangalore,Female,36,1,44054.84,1,1,1,73329.08,0
7765,15751177,apture,685,Mumbai,Female,44,2,119657.53,1,1,0,145387.05,1
7766,15613427,godse,683,Mumbai,Female,49,7,108797.63,2,0,0,140763.18,0
7767,15647259,kankariya,643,Bangalore,Male,35,2,0,2,0,0,67979.35,0
7768,15748660,thakkar,561,Mumbai,Female,49,1,102025.32,1,1,0,133051.64,1
7769,15726695,puniyani,601,Bangalore,Female,20,9,122446.61,2,1,0,86791.9,0
7770,15757473,indulkar,766,Chennai,Female,27,7,158786.67,2,0,1,47579.25,0
7771,15809509,umbarkar,699,Chennai,Male,29,3,125689.29,1,1,1,151623.71,0
7772,15715512,marwah,850,Mumbai,Male,29,1,154640.41,1,1,1,164039.51,0
7773,15614168,rahman,792,Mumbai,Female,50,4,146710.76,1,1,0,16528.4,1
7774,15679818,khanolkar,636,Mumbai,Male,67,7,136709.35,1,0,1,66753.1,1
7775,15609928,vaida,850,Mumbai,Male,43,5,129305.09,2,0,1,19244.58,0
7776,15731246,chandavarkar,628,Bangalore,Male,40,10,0,2,1,0,103832.58,0
7777,15685243,tata,736,Chennai,Female,63,10,0,2,0,1,502.7,0
7778,15638730,darbari,711,Chennai,Female,21,0,82844.33,2,0,1,1408.68,0
7779,15697034,malhotra,583,Bangalore,Female,22,2,0,2,0,1,5985.36,0
7780,15699225,fansekar,757,Chennai,Male,46,0,0,2,1,0,37460.05,0
7781,15677387,malpe,749,Mumbai,Female,33,10,76692.22,1,0,1,30396.43,0
7782,15759184,ghate,705,Chennai,Male,34,7,117715.84,1,1,0,2498.67,0
7783,15595991,wagle,585,Chennai,Male,54,8,87105.32,1,1,1,55346.14,0
7784,15681332,budhisagar,437,Chennai,Female,43,6,0,1,1,0,148330.97,1
7785,15756299,sapra,741,Chennai,Female,64,2,69311.16,1,1,1,59237.72,0
7786,15750547,muzumdar,738,Chennai,Male,26,9,0,2,1,1,48644.94,0
7787,15566380,tambke,586,Bangalore,Female,33,10,66948.67,2,1,1,140759.03,0
7788,15675963,banerjee,627,Chennai,Female,57,9,0,2,1,1,107712.42,0
7789,15674671,wadhva,551,Bangalore,Male,76,2,128410.71,2,1,1,181718.73,0
7790,15621466,khaitan,606,Mumbai,Male,38,3,99897.53,1,0,0,37054.65,0
7791,15607176,dusanj,674,Chennai,Male,22,3,0,1,1,1,173940.59,0
7792,15570299,laghate,584,Mumbai,Female,31,6,152622.34,1,1,0,99298.8,0
7793,15613197,amravatikar,590,Chennai,Male,40,8,0,2,1,0,62933.03,0
7794,15798885,jaiswal,585,Chennai,Male,56,4,138227.19,2,1,1,55287.84,0
7795,15714883,palande,508,Chennai,Female,25,2,111395.53,1,0,1,48197.06,0
7796,15604497,garware,458,Mumbai,Male,44,7,84386.57,1,1,0,178642.73,0
7797,15773949,nagaiah,692,Chennai,Female,36,3,0,2,1,1,8282.22,0
7798,15774164,faye,502,Mumbai,Male,33,5,174673.65,2,1,0,33300.56,0
7799,15774127,chimalwar,518,Chennai,Male,46,3,0,2,1,0,76515.79,0
7800,15619016,tilak,660,Mumbai,Male,46,5,109019.65,2,1,1,33680.56,0
7801,15795759,wanjare,698,Mumbai,Female,52,1,107906.75,1,1,0,168886.39,1
7802,15798844,tilak,678,Chennai,Male,54,7,128914.97,1,0,0,191746.23,1
7803,15717962,unni,773,Bangalore,Male,63,9,111179.83,1,1,1,93091.02,0
7804,15691504,vincent,619,Mumbai,Female,52,8,124099.13,1,0,0,23904.52,0
7805,15693893,rode,684,Mumbai,Male,59,9,122471.09,1,0,1,15807.07,0
7806,15672499,vijay,635,Chennai,Male,34,3,134692.4,2,1,1,83773.02,0
7807,15750410,budhisagar,680,Chennai,Female,25,4,123816.5,1,1,1,90162.35,0
7808,15568904,hiwre,608,Mumbai,Male,34,3,106288.54,1,1,1,36639.25,0
7809,15649033,zaveri,603,Mumbai,Female,55,7,127723.25,2,1,0,139469.11,1
7810,15780989,das,579,Bangalore,Male,43,2,145843.82,1,1,1,198402.37,1
7811,15771059,sinha,756,Mumbai,Female,34,2,148200.72,1,0,0,194584.48,0
7812,15687852,bhanot,611,Chennai,Male,30,2,104145.65,1,0,0,159629.64,0
7813,15695280,choksi,532,Mumbai,Male,24,8,142755.25,1,0,0,34231.48,0
7814,15592751,thakral,684,Mumbai,Female,63,3,81245.79,1,1,0,69643.31,1
7815,15598338,ghadse,647,Mumbai,Female,33,3,168560.46,2,0,0,90270.16,0
7816,15735784,nagpal,583,Chennai,Male,38,8,0,1,1,0,47848.56,0
7817,15629128,wangdu,774,Mumbai,Male,42,2,132193.94,2,1,1,162865.52,0
7818,15642870,vaze,677,Chennai,Male,58,9,0,1,0,1,168650.4,0
7819,15637977,roshan,542,Mumbai,Male,25,8,139330.1,1,0,0,54372.37,0
7820,15600792,moitra,613,Bangalore,Male,29,0,0,2,0,1,133897.32,0
7821,15576131,rathod,666,Chennai,Male,40,5,0,2,1,0,147878.05,0
7822,15686588,chander,777,Chennai,Female,28,2,134571.5,1,0,1,118313.38,0
7823,15761018,acharya,581,Mumbai,Male,50,2,143829.2,2,1,0,181224.24,1
7824,15616029,walker,705,Chennai,Male,32,7,0,2,1,0,7921.57,0
7825,15761149,sahni,673,Chennai,Female,44,8,133444.97,1,0,1,5708.19,0
7826,15802758,nelluri,594,Mumbai,Female,23,4,104753.84,2,1,0,56756.52,1
7827,15647838,roy,648,Mumbai,Female,51,2,116574.84,1,1,0,4121.04,1
7828,15735968,shirke,605,Chennai,Male,41,10,0,2,0,1,97213.09,0
7829,15581286,gupta,734,Chennai,Female,40,9,176914.8,1,1,1,12799.23,0
7830,15625445,kalawar,572,Chennai,Female,36,8,68348.18,2,0,1,50400.32,0
7831,15600173,chugh,595,Chennai,Female,33,9,0,2,1,1,41447.86,0
7832,15635143,dandekar,749,Chennai,Male,42,2,56726.83,2,0,1,185543.35,0
7833,15664849,bundela,573,Bangalore,Male,46,3,65269.23,1,0,1,189988.65,1
7834,15762455,swamy,624,Bangalore,Male,33,6,66220.17,1,0,1,170819.01,0
7835,15797165,chattopadhyay,703,Chennai,Male,56,9,0,1,0,0,85547.33,1
7836,15788189,sethi,665,Chennai,Female,41,8,96147.55,1,1,0,137037.97,0
7837,15780492,iyengar,648,Chennai,Male,42,4,0,2,1,0,19283.14,0
7838,15678497,wadhva,850,Bangalore,Male,48,2,0,1,1,0,169425.3,1
7839,15588560,gopalan,569,Mumbai,Female,32,8,145330.43,1,1,1,132038.65,0
7840,15606003,bhathheja,566,Chennai,Female,21,3,0,2,1,1,3626.47,0
7841,15611756,bahl,537,Mumbai,Female,47,4,124192.28,2,1,1,50881.51,0
7842,15789563,mahindra,706,Mumbai,Female,46,7,111288.18,1,1,1,149170.25,1
7843,15702416,krishnamurthy,734,Chennai,Male,43,7,107805.67,1,0,0,182505.68,0
7844,15766288,chimurkar,586,Mumbai,Female,36,5,103700.69,1,1,0,194072.56,1
7845,15667633,jajoo,612,Chennai,Female,38,1,0,2,1,1,9209.21,0
7846,15622774,munje,648,Chennai,Male,34,0,0,1,1,1,167931.81,0
7847,15755416,paul,557,Chennai,Female,27,3,87739.08,1,1,1,123096.56,0
7848,15769915,gopi,643,Bangalore,Female,20,0,133313.34,1,1,1,3965.69,0
7849,15643908,khan,433,Chennai,Female,49,10,0,1,1,1,87711.61,0
7850,15627395,parmar,643,Mumbai,Male,41,7,154902.66,1,1,1,49667.28,0
7851,15679663,basra,488,Chennai,Female,36,0,0,2,1,0,136675.22,0
7852,15651581,thakkar,758,Mumbai,Male,68,6,112595.85,1,1,0,35865.44,1
7853,15596379,toshniwal,743,Mumbai,Male,39,3,119695.75,1,0,1,26136.13,0
7854,15746674,watwe,730,Chennai,Female,47,7,0,1,1,0,33373.26,1
7855,15801256,nadar,746,Bangalore,Male,49,7,0,2,0,1,10096.25,0
7856,15663808,roychoudhury,666,Mumbai,Female,59,8,152614.51,2,1,1,188782.3,0
7857,15598521,ajgaonkar,580,Mumbai,Female,33,7,131647.01,2,0,0,79775.19,0
7858,15621457,gosain,850,Chennai,Male,27,6,96654.72,2,0,0,152740.16,0
7859,15764726,karlekar,563,Chennai,Male,22,3,137583.04,1,0,1,5791.85,0
7860,15646374,dhawan,766,Mumbai,Female,28,3,62717.84,2,1,1,13182.43,0
7861,15716501,punia,659,Chennai,Male,32,9,95377.13,1,0,1,187551.24,0
7862,15589948,punwani,607,Bangalore,Male,28,1,135936.1,2,1,1,110560.14,0
7863,15811343,naik,644,Mumbai,Male,35,5,161591.11,3,1,1,63795.62,0
7864,15659677,ligam,746,Chennai,Male,47,8,142382.03,1,1,1,62086.62,0
7865,15594436,jena,588,Bangalore,Male,33,2,0,2,1,1,12483.56,0
7866,15748995,garg,691,Bangalore,Male,30,9,0,2,0,1,10963.04,0
7867,15677062,yeolekar,666,Chennai,Female,38,6,127043.09,1,1,1,8247,0
7868,15697201,potdukhe,640,Bangalore,Female,46,3,0,1,1,1,156260.08,0
7869,15666453,pandher,611,Mumbai,Female,29,4,78885.88,2,1,1,26927.69,0
7870,15693771,chanchad,651,Bangalore,Female,45,8,95922.9,1,1,0,84782.42,1
7871,15569867,shinde,529,Chennai,Female,29,8,0,2,1,0,19842.11,0
7872,15711602,yederi,676,Chennai,Female,36,3,91711.59,1,1,1,95393.43,0
7873,15717736,bhandari,639,Mumbai,Female,46,10,110031.09,2,1,1,133995.59,0
7874,15750441,zate,782,Chennai,Male,36,5,81210.72,2,0,1,108003.38,0
7875,15732791,bhowmick,641,Mumbai,Male,32,5,122947.92,1,1,1,99154.86,0
7876,15775104,acharya,697,Chennai,Female,38,1,182065.85,1,1,0,49503.5,0
7877,15757607,yagnik,623,Chennai,Male,45,0,0,1,1,0,196533.72,1
7878,15793070,anchan,494,Bangalore,Female,41,2,69974.66,2,1,0,188426.13,1
7879,15760456,badhe,731,Chennai,Female,38,10,123711.73,2,1,0,171340.68,1
7880,15665385,agate,657,Chennai,Male,44,6,76495.04,1,1,0,79071.89,0
7881,15612418,nene,744,Chennai,Female,38,9,0,2,0,0,20940.76,0
7882,15727138,pohankar,774,Bangalore,Male,46,9,0,2,1,1,34774.26,0
7883,15732061,tilak,850,Mumbai,Female,45,1,121874.89,1,0,0,6865.41,1
7884,15776051,menon,551,Chennai,Female,45,6,0,2,1,1,51143.43,0
7885,15616530,wargantiwar,638,Chennai,Male,36,6,188455.19,1,0,0,47031.4,1
7886,15632344,bhatia,792,Chennai,Female,42,0,99045.93,2,1,0,47160.01,0
7887,15744979,gangopadhyay,666,Chennai,Female,36,8,0,1,0,1,158666.99,0
7888,15745433,"kundra, kunder",716,Mumbai,Female,30,2,205770.78,2,0,0,65464.66,0
7889,15683657,chanchad,594,Chennai,Female,31,0,79340.95,1,1,0,78255.86,0
7890,15718572,buddharaju,600,Mumbai,Male,57,9,138456.03,2,1,1,103548.25,0
7891,15665783,potdukhe,565,Chennai,Male,49,7,0,2,1,1,89609.26,0
7892,15652782,vengsarkar,678,Mumbai,Male,48,2,101099.9,2,0,1,193476.04,0
7893,15707025,shekhawat,648,Bangalore,Female,31,5,0,2,1,1,5199.02,0
7894,15647807,vaish,642,Chennai,Male,40,8,109219.83,1,1,0,52827.51,0
7895,15718281,borkar,706,Mumbai,Male,67,1,123276.69,2,1,1,86507.88,1
7896,15660571,uniyal,668,Bangalore,Male,43,10,113034.31,1,1,1,100423.88,0
7897,15727857,kasat,635,Bangalore,Male,41,1,0,2,1,0,175611.5,0
7898,15639252,ruparel,603,Bangalore,Male,30,6,129548.5,2,1,1,19282.85,0
7899,15628144,krishnamurthy,635,Chennai,Female,72,4,74812.84,1,0,1,27448.33,0
7900,15683560,menon,642,Chennai,Female,40,7,0,2,1,0,183963.34,0
7901,15653275,modak,785,Bangalore,Female,54,1,0,2,1,0,45113.92,1
7902,15622182,velugubanti,628,Mumbai,Female,28,3,153538.13,2,1,0,110776.01,0
7903,15613962,hazarika,499,Chennai,Female,38,9,0,2,0,1,183042.2,0
7904,15618437,khadse,567,Bangalore,Male,34,10,0,2,0,1,161571.79,0
7905,15783338,hashmi,449,Bangalore,Male,32,0,155619.36,1,1,1,166692.03,0
7906,15764491,mundan,701,Bangalore,Male,35,10,159693.9,2,1,1,71173.64,0
7907,15712960,pasricha,613,Bangalore,Male,37,3,171653.17,1,0,1,5353.12,0
7908,15688157,dadlani,683,Mumbai,Female,39,2,47685.47,2,1,1,86019.48,0
7909,15579287,hardas,581,Chennai,Male,35,4,0,2,0,1,86383.82,0
7910,15570931,bedi,620,Chennai,Male,61,5,0,1,0,0,31641.52,1
7911,15615177,namboodiri,561,Bangalore,Male,28,6,123692,1,1,1,70548.96,0
7912,15809906,talari,558,Mumbai,Male,26,1,148853.29,2,1,1,24411.02,0
7913,15652169,saklani,642,Chennai,Male,35,2,133161.95,1,0,1,122254.86,0
7914,15649450,iragavarapu,805,Mumbai,Male,24,6,143221.35,2,1,0,186035.72,0
7915,15777179,molkar,687,Chennai,Male,35,9,0,2,0,1,73133.82,0
7916,15803538,paul,695,Bangalore,Male,56,1,0,3,1,0,187734.49,1
7917,15610936,warsi,562,Chennai,Male,33,6,0,2,1,0,111590.35,0
7918,15590094,waradpande,613,Mumbai,Male,38,9,126265.88,2,0,0,15859.95,0
7919,15572706,bhupathi,589,Chennai,Male,37,5,0,1,1,0,61324.87,0
7920,15634564,gohad,593,Bangalore,Male,31,8,112713.34,1,1,1,176868.89,0
7921,15684296,kumbhare,714,Chennai,Male,34,5,141173.03,1,0,1,98896.06,0
7922,15702293,bhatia,588,Bangalore,Female,35,7,0,2,1,1,108739.15,0
7923,15642099,limaye,679,Bangalore,Male,39,6,0,2,1,0,12266.06,0
7924,15773273,tiwari,730,Bangalore,Male,38,5,118866.36,1,1,1,163317.5,0
7925,15613337,tirodkar,833,Chennai,Male,47,2,0,2,1,1,182247.77,0
7926,15800482,holkar,586,Bangalore,Female,33,7,0,2,1,1,168261.4,0
7927,15732644,vaish,567,Bangalore,Female,54,5,92316.31,2,1,0,158590.66,1
7928,15713426,dosanjh,637,Mumbai,Male,30,1,122185.53,1,1,0,102566.46,1
7929,15640789,bharadwaj,711,Chennai,Male,38,4,123345.85,1,1,0,141827.83,0
7930,15598892,borgaonkar,828,Chennai,Male,30,4,73070.18,2,0,0,161671.15,0
7931,15606436,karnatakkachu,500,Bangalore,Male,38,7,0,2,0,0,192013.23,0
7932,15751227,yesuraju,807,Chennai,Male,47,1,95120.59,1,0,0,127875.1,0
7933,15812365,sarwe,850,Chennai,Male,40,8,102800.65,1,1,0,60811.56,0
7934,15616088,kazi,782,Chennai,Female,70,7,97072.42,1,0,1,131177.22,0
7935,15803886,lal,629,Bangalore,Male,31,6,132876.55,1,1,1,130862.11,0
7936,15587311,budhisagar,582,Bangalore,Male,33,6,0,2,0,1,72970.93,0
7937,15617401,maitra,468,Chennai,Male,22,2,0,2,1,0,28123.99,0
7938,15775886,tamhankar,670,Chennai,Male,36,3,0,1,1,0,140754.19,1
7939,15807305,badhe,805,Chennai,Male,39,2,0,1,0,0,166650.32,0
7940,15761717,sheirgill,720,Chennai,Male,26,10,51962.91,2,1,0,45507.24,0
7941,15628008,parsodkar,781,Bangalore,Female,29,6,98759.89,1,0,0,112202.64,0
7942,15583755,bhende,592,Mumbai,Male,33,2,156570.86,1,1,1,37140.2,0
7943,15661409,patankar,542,Chennai,Female,42,1,0,1,1,1,178256.58,1
7944,15774250,biswas,532,Chennai,Male,42,1,159024.71,1,1,0,100982.93,1
7945,15681476,tejwani,520,Chennai,Female,39,1,73493.17,1,0,1,109626.13,1
7946,15654870,chopra,759,Chennai,Female,45,8,0,2,1,1,99251.24,0
7947,15790448,aiyappa,473,Chennai,Female,35,6,69617.36,1,1,0,143345.69,0
7948,15785326,varghese,639,Bangalore,Female,35,5,136526.26,2,1,0,59653.03,0
7949,15592854,kapoor,705,Chennai,Male,25,3,113736.27,1,0,1,196864.61,0
7950,15617486,singh,530,Chennai,Male,52,1,106723.28,1,0,0,109960.4,1
7951,15806796,tilak,516,Mumbai,Female,33,10,138847.9,1,1,1,127256.7,0
7952,15644699,prasad,850,Chennai,Female,40,0,0,2,1,0,1099.95,0
7953,15622305,prakash,746,Mumbai,Female,33,2,107868.14,2,1,1,146192.4,0
7954,15608209,dandekar,622,Mumbai,Male,33,3,96926.12,2,1,0,48553.77,0
7955,15626898,srivastava,743,Chennai,Male,30,7,77599.23,1,0,0,144407.1,0
7956,15644297,gupta,732,Mumbai,Male,38,5,178787.54,1,1,1,195760.53,0
7957,15731569,devgan,850,Chennai,Male,81,5,0,2,1,1,44827.47,0
7958,15582149,janmeja,850,Mumbai,Female,34,3,129668.43,2,1,1,88743.99,0
7959,15802483,uplenchwar,686,Chennai,Male,34,6,146178.13,2,1,1,88837.11,0
7960,15686999,sarode,556,Chennai,Female,40,8,0,2,1,0,62112.7,0
7961,15772479,lagoo,673,Chennai,Male,37,4,0,2,0,0,163563.07,0
7962,15778884,kundar,809,Chennai,Female,38,2,154763.21,2,1,1,174800.31,0
7963,15623630,walker,634,Mumbai,Female,56,3,116251.24,1,0,1,42429.88,1
7964,15774316,goenka,630,Chennai,Male,37,6,0,2,1,1,82647.65,0
7965,15695097,mahakale,564,Mumbai,Female,30,0,100954.88,2,0,0,134175.15,0
7966,15645404,bhavsar,625,Chennai,Female,51,4,124620.01,2,1,0,92243.94,1
7967,15750574,surve,677,Bangalore,Female,34,4,0,2,1,1,6175.53,0
7968,15636812,moitra,583,Chennai,Male,40,9,112701.04,1,0,0,29213.63,0
7969,15712068,ogra,592,Bangalore,Male,45,8,84692.5,1,0,1,67214.02,0
7970,15652030,kotian,637,Mumbai,Male,49,2,108204.52,1,1,0,169037.84,1
7971,15577398,barua,850,Chennai,Male,30,6,86449.39,1,1,1,188809.23,0
7972,15756848,kinariwalla,633,Bangalore,Male,42,10,0,1,0,1,79408.17,0
7973,15806929,yelimeli,751,Mumbai,Male,36,5,73194.99,1,1,1,89222.66,0
7974,15656005,krishnamurthy,592,Mumbai,Male,31,7,124593.23,1,1,0,86079.67,0
7975,15722632,paud,716,Mumbai,Male,50,2,119655.77,1,1,1,12944.17,1
7976,15794356,wadhawa,641,Mumbai,Male,42,3,121765.37,2,1,1,166516.84,0
7977,15659656,vyas,849,Chennai,Male,35,4,110837.73,1,0,0,126419.8,0
7978,15588341,papule,647,Bangalore,Male,47,10,99835.17,1,0,1,89103.05,0
7979,15709142,bhardwaj,608,Mumbai,Female,30,2,91057.37,2,1,0,132973.17,0
7980,15627042,kottarakkara,555,Chennai,Female,26,7,0,2,1,0,93122.41,0
7981,15627517,gaitonde,497,Bangalore,Male,27,7,149400.27,1,0,0,167522.19,0
7982,15803032,ghatate,599,Mumbai,Male,38,9,89111.63,1,0,0,157239.6,0
7983,15665129,haridas,545,Mumbai,Male,33,1,132527.9,2,0,1,107429.71,0
7984,15628272,bandyopadhyay,774,Chennai,Female,36,9,114997.42,1,1,0,75304.09,0
7985,15678206,samudre,464,Chennai,Male,46,6,161798.53,1,1,0,182944.47,0
7986,15678427,kher,696,Mumbai,Female,27,2,96129.32,2,1,1,5983.7,0
7987,15678067,sawji,667,Bangalore,Male,45,3,0,2,0,0,163655.01,0
7988,15793331,prakash,812,Chennai,Male,32,5,133050.97,2,1,0,89385.92,0
7989,15699532,rathore,516,Chennai,Male,51,8,120124.35,2,0,1,168773.54,0
7990,15605827,venkat,645,Chennai,Male,39,8,0,2,0,0,96864.36,0
7991,15643635,singh,664,Bangalore,Male,32,5,133705.74,1,0,0,134455.84,0
7992,15787710,dugar,427,Bangalore,Female,39,9,0,2,1,0,28368.37,0
7993,15614137,tapaniya,685,Chennai,Female,40,7,0,2,1,0,103898.59,0
7994,15754494,tayde,585,Chennai,Female,33,4,152805.05,1,1,0,63239.65,0
7995,15713440,sidhu,519,Mumbai,Female,21,1,151701.45,3,1,1,170138.68,1
7996,15803479,joglekar,708,Chennai,Female,67,1,0,2,0,1,3837.08,0
7997,15709639,bhattad,717,Chennai,Female,22,5,112465.06,1,1,1,92977.75,0
7998,15601719,sawji,465,Mumbai,Male,24,6,156007.09,1,1,0,191368.37,0
7999,15772482,de,829,Mumbai,Male,28,3,132405.52,3,1,0,104889.2,1
8000,15591489,dixit,826,Chennai,Male,26,5,142662.68,1,0,0,60285.3,0
8001,15629002,agarkar,747,Mumbai,Male,36,8,102603.3,2,1,1,180693.61,0
8002,15798053,vichare,707,Bangalore,Male,32,9,0,2,1,0,126475.79,0
8003,15753895,hangal,590,Bangalore,Male,37,1,0,2,0,0,133535.99,0
8004,15595426,goenka,603,Bangalore,Male,57,6,105000.85,2,1,1,87412.24,1
8005,15645815,srivastava,615,Chennai,Male,45,5,0,2,1,1,164886.64,0
8006,15632848,solanki,634,Chennai,Female,36,1,69518.95,1,1,0,116238.39,0
8007,15703068,atrey,716,Mumbai,Male,41,8,126145.54,2,1,1,138051.19,0
8008,15791513,bafna,647,Chennai,Male,41,4,138937.35,1,1,1,101617.64,1
8009,15587210,dusanj,591,Mumbai,Female,44,10,113581.98,1,1,0,1985.41,0
8010,15793803,bhanot,574,Chennai,Male,34,1,112572.39,1,0,0,165626.6,0
8011,15787756,hardas,467,Mumbai,Male,51,10,114514.71,2,1,0,177784.68,1
8012,15723437,gulgule,701,Chennai,Female,35,2,0,2,1,1,65765.22,0
8013,15702715,yadav,747,Chennai,Female,34,10,0,2,1,1,50759.8,0
8014,15809872,modak,650,Chennai,Male,32,2,84906.45,1,1,0,163216.48,0
8015,15644295,sawhney,731,Bangalore,Female,39,2,126816.18,1,1,1,74850.93,0
8016,15778694,wankhede,638,Mumbai,Female,26,1,105249.76,2,1,1,23491.09,0
8017,15759555,narula,569,Bangalore,Male,41,2,0,2,1,0,134272.57,0
8018,15631406,walia,459,Mumbai,Male,50,5,109387.9,1,1,0,155721.15,0
8019,15616676,shahane,632,Mumbai,Male,23,3,122478.51,1,1,0,147230.77,1
8020,15771154,satija,683,Chennai,Female,73,8,137732.23,2,1,1,133210.44,0
8021,15669491,rawal,850,Chennai,Female,46,2,157866.77,1,1,1,18986.12,0
8022,15697691,reshammiya,512,Chennai,Female,41,6,0,1,1,1,100507.81,0
8023,15665180,kankariya,616,Chennai,Female,31,3,136789.14,1,1,0,59346.4,1
8024,15752588,bapat,664,Chennai,Male,36,1,0,2,1,1,95372.64,0
8025,15743051,lote,694,Chennai,Male,30,10,144684.03,1,1,1,31805.49,0
8026,15571873,rane,655,Chennai,Male,24,9,107065.31,1,1,1,51959.82,0
8027,15679743,bachchan,607,Chennai,Female,33,8,91301.72,1,0,1,130824.57,0
8028,15769412,thakran,684,Bangalore,Male,39,4,207034.96,2,0,0,157694.76,1
8029,15775124,chaurasiya,763,Bangalore,Male,37,8,0,2,1,1,933.38,0
8030,15732113,achrekar,671,Bangalore,Male,50,8,0,1,0,1,2560.11,0
8031,15578141,anchan,592,Bangalore,Male,38,3,0,1,1,1,12905.89,1
8032,15595874,bhagavathar,666,Bangalore,Female,36,6,0,2,1,0,176692.87,0
8033,15755642,guha,667,Chennai,Male,34,5,0,2,1,1,102908.63,0
8034,15576526,panse,850,Bangalore,Male,36,6,0,2,0,1,41291.05,0
8035,15792489,merchant,622,Bangalore,Male,42,9,0,2,1,0,119127.06,0
8036,15733705,panda,577,Chennai,Female,30,8,92472.1,2,0,1,126434.61,0
8037,15807221,omble,555,Bangalore,Male,21,1,0,2,0,0,103901.35,0
8038,15573045,warraich,547,Chennai,Male,62,10,127738.75,2,1,1,85153,0
8039,15756824,gujral,613,Mumbai,Female,50,5,101242.98,2,1,0,12493.61,0
8040,15773520,agarkar,672,Chennai,Female,43,4,92599.55,2,1,1,167336.78,0
8041,15627439,uppal,624,Bangalore,Female,36,10,0,2,0,1,186180.42,0
8042,15701439,shenoy,698,Bangalore,Female,50,1,0,4,1,0,88566.9,1
8043,15785352,vernekar,606,Chennai,Male,37,6,82373.94,1,0,0,172526.9,1
8044,15616525,talwar,720,Bangalore,Male,31,4,141356.47,1,0,0,137985.69,0
8045,15717489,tambe,835,Chennai,Male,23,9,0,1,1,0,19793.73,1
8046,15795737,venkat,771,Bangalore,Female,47,3,72664,2,1,1,107874.39,0
8047,15693877,kuchibhotla,811,Chennai,Female,47,3,123365.34,2,0,0,171995.34,0
8048,15576111,annaladasula,734,Mumbai,Male,33,5,121898.58,1,1,0,61829.89,0
8049,15595713,amble,548,Bangalore,Male,33,6,0,1,1,1,31728.35,0
8050,15808868,kottarakkara,652,Chennai,Female,31,3,103696.97,3,0,0,155221.05,1
8051,15708193,baweja,707,Chennai,Male,33,2,0,2,0,0,130866.95,0
8052,15697801,ganguly,605,Mumbai,Female,56,1,74129.18,2,1,1,62199.78,1
8053,15770121,haridas,623,Chennai,Female,34,9,0,1,1,0,24255.21,0
8054,15800524,muzumdar,686,Mumbai,Male,29,3,185379.02,1,1,0,64679.07,0
8055,15686236,kalra,525,Mumbai,Female,47,1,118087.68,1,1,0,88120.78,1
8056,15659807,yelpude,657,Bangalore,Male,41,8,109402.13,1,1,1,66463.62,0
8057,15736078,juneja,730,Mumbai,Female,33,7,130367.87,1,1,0,15142.1,1
8058,15620836,thapar,816,Mumbai,Female,34,2,108410.87,2,1,0,102908.91,0
8059,15698184,muralidharan,484,Chennai,Female,50,2,90408.16,2,0,0,48170.57,0
8060,15717643,duddala,728,Chennai,Female,34,6,90425.15,2,1,1,11597.69,0
8061,15776596,badgujar,730,Bangalore,Female,39,6,140094.59,1,1,0,172450.04,1
8062,15814757,dasgupta,477,Bangalore,Male,31,9,0,2,0,1,184061.17,0
8063,15812607,khadse,663,Mumbai,Female,46,6,95439.4,1,1,1,21038.58,1
8064,15663888,warhadpande,549,Mumbai,Male,34,6,204017.4,2,1,0,109538.35,0
8065,15748882,burman,714,Bangalore,Male,29,9,0,2,1,0,129192.55,0
8066,15690829,joglekar,430,Mumbai,Male,49,3,137115.16,1,1,0,146516.86,1
